seed,system,rho,execution_status,H_bits,m_bits,consumer_value,comparator_value,class_benefit,observed_benefit,eligible_mass,eligible_reward_drop,no_op_fraction,collapsed,expected_control_diagnostic,error
7591317033749127,learned,0.25,evaluated,0.75,0.75,1.0,0.625,0.375,0.375,0.75,1.0,0.0,False,,
7591317033749127,learned,0.5,evaluated,0.5,0.5,1.0,0.7500000000000001,0.25,0.2499999999999999,0.5,1.0,0.0,False,,
7591317033749127,learned,0.75,evaluated,0.25,0.25,1.0,0.875,0.125,0.125,0.25,1.0,0.0,False,,
7591317033749127,learned,1,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,False,,
8509498972158621,learned,0,evaluated,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.0,False,,
8509498972158621,learned,0.25,evaluated,0.75,0.75,1.0,0.625,0.375,0.375,0.75,1.0,0.0,False,,
8509498972158621,learned,0.5,evaluated,0.5,0.5,1.0,0.7499999999999999,0.25,0.2500000000000001,0.5,1.0,0.0,False,,
8509498972158621,learned,0.75,evaluated,0.25,0.25,1.0,0.875,0.125,0.125,0.25,1.0,0.0,False,,
8509498972158621,learned,1,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,False,,
7424283626434503,learned,0,evaluated,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.0,False,,
7424283626434503,learned,0.25,evaluated,0.75,0.75,1.0,0.625,0.375,0.375,0.75,1.0,0.0,False,,
7424283626434503,learned,0.5,evaluated,0.5,0.5,1.0,0.75,0.25,0.25,0.5,1.0,0.0,False,,
7424283626434503,learned,0.75,evaluated,0.25,0.25,1.0,0.8749999999999999,0.125,0.1250000000000001,0.25,1.0,0.0,False,,
7424283626434503,learned,1,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,False,,
7456564734221250,learned,0,evaluated,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.0,False,,
7456564734221250,learned,0.25,evaluated,0.75,0.75,1.0,0.6250000000000001,0.375,0.3749999999999999,0.75,1.0,0.0,False,,
7456564734221250,learned,0.5,evaluated,0.5,0.5,1.0,0.75,0.25,0.25,0.5,1.0,0.0,False,,
7456564734221250,learned,0.75,evaluated,0.25,0.25,1.0,0.875,0.125,0.125,0.25,1.0,0.0,False,,
7456564734221250,learned,1,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,False,,
5624022182982751,learned,0,evaluated,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.0,False,,
5624022182982751,learned,0.25,evaluated,0.75,0.75,1.0,0.625,0.375,0.375,0.75,1.0,0.0,False,,
5624022182982751,learned,0.5,evaluated,0.5,0.5,1.0,0.75,0.25,0.25,0.5,1.0,0.0,False,,
5624022182982751,learned,0.75,evaluated,0.25,0.25,1.0,0.8749999999999999,0.125,0.1250000000000001,0.25,1.0,0.0,False,,
5624022182982751,learned,1,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,False,,
6624977409084642,learned,0,evaluated,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.0,False,,
6624977409084642,learned,0.25,evaluated,0.75,0.75,1.0,0.6250000000000001,0.375,0.3749999999999999,0.75,1.0,0.0,False,,
6624977409084642,learned,0.5,evaluated,0.5,0.5,1.0,0.7499999999999999,0.25,0.2500000000000001,0.5,1.0,0.0,False,,
6624977409084642,learned,0.75,evaluated,0.25,0.25,1.0,0.8750000000000001,0.125,0.12499999999999989,0.25,1.0,0.0,False,,
6624977409084642,learned,1,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,False,,
5176934956524685,learned,0,evaluated,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.0,False,,
5176934956524685,learned,0.25,evaluated,0.75,0.75,1.0,0.625,0.375,0.375,0.75,1.0,0.0,False,,
5176934956524685,learned,0.5,evaluated,0.5,0.5,1.0,0.7499999999999999,0.25,0.2500000000000001,0.5,1.0,0.0,False,,
5176934956524685,learned,0.75,evaluated,0.25,0.25,1.0,0.8750000000000001,0.125,0.12499999999999989,0.25,1.0,0.0,False,,
5176934956524685,learned,1,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,False,,
6372272050493176,learned,0,evaluated,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.0,False,,
6372272050493176,learned,0.25,evaluated,0.75,0.75,1.0,0.6249999999999999,0.375,0.3750000000000001,0.75,1.0,0.0,False,,
6372272050493176,learned,0.5,evaluated,0.5,0.5,1.0,0.75,0.25,0.25,0.5,1.0,0.0,False,,
6372272050493176,learned,0.75,evaluated,0.25,0.25,1.0,0.8750000000000001,0.125,0.12499999999999989,0.25,1.0,0.0,False,,
6372272050493176,learned,1,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,False,,
7655690915929329,learned,0,evaluated,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.0,False,,
7655690915929329,learned,0.25,evaluated,0.75,0.75,1.0,0.625,0.375,0.375,0.75,1.0,0.0,False,,
7655690915929329,learned,0.5,evaluated,0.5,0.5,1.0,0.75,0.25,0.25,0.5,1.0,0.0,False,,
7655690915929329,learned,0.75,evaluated,0.25,0.25,1.0,0.875,0.125,0.125,0.25,1.0,0.0,False,,
7655690915929329,learned,1,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,False,,
7192979647670795,learned,0,evaluated,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.0,False,,
7192979647670795,learned,0.25,evaluated,0.75,0.75,1.0,0.625,0.375,0.375,0.75,1.0,0.0,False,,
7192979647670795,learned,0.5,evaluated,0.5,0.5,1.0,0.75,0.25,0.25,0.5,1.0,0.0,False,,
7192979647670795,learned,0.75,evaluated,0.25,0.25,1.0,0.875,0.125,0.125,0.25,1.0,0.0,False,,
7192979647670795,learned,1,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,False,,
6817441907101595,learned,0,evaluated,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.0,False,,
6817441907101595,learned,0.25,evaluated,0.75,0.75,1.0,0.625,0.375,0.375,0.75,1.0,0.0,False,,
6817441907101595,learned,0.5,evaluated,0.5,0.5,1.0,0.7499999999999999,0.25,0.2500000000000001,0.5,1.0,0.0,False,,
6817441907101595,learned,0.75,evaluated,0.25,0.25,1.0,0.8750000000000001,0.125,0.12499999999999989,0.25,1.0,0.0,False,,
6817441907101595,learned,1,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,False,,
8180638057683268,learned,0,evaluated,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.0,False,,
8180638057683268,learned,0.25,evaluated,0.75,0.75,1.0,0.625,0.375,0.375,0.75,1.0,0.0,False,,
8180638057683268,learned,0.5,evaluated,0.5,0.5,1.0,0.75,0.25,0.25,0.5,1.0,0.0,False,,
8180638057683268,learned,0.75,evaluated,0.25,0.25,1.0,0.875,0.125,0.125,0.25,1.0,0.0,False,,
8180638057683268,learned,1,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,False,,
5700629466038147,learned,0,evaluated,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.0,False,,
5700629466038147,learned,0.25,evaluated,0.75,0.75,1.0,0.625,0.375,0.375,0.75,1.0,0.0,False,,
5700629466038147,learned,0.5,evaluated,0.5,0.5,1.0,0.75,0.25,0.25,0.5,1.0,0.0,False,,
5700629466038147,learned,0.75,evaluated,0.25,0.25,1.0,0.8749999999999999,0.125,0.1250000000000001,0.25,1.0,0.0,False,,
5700629466038147,learned,1,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,False,,
5551444335972812,learned,0,evaluated,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.0,False,,
5551444335972812,learned,0.25,evaluated,0.75,0.75,1.0,0.625,0.375,0.375,0.75,1.0,0.0,False,,
5551444335972812,learned,0.5,evaluated,0.5,0.5,1.0,0.75,0.25,0.25,0.5,1.0,0.0,False,,
5551444335972812,learned,0.75,evaluated,0.25,0.25,1.0,0.875,0.125,0.125,0.25,1.0,0.0,False,,
5551444335972812,learned,1,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,False,,
8308076287786659,learned,0,evaluated,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.0,False,,
8308076287786659,learned,0.25,evaluated,0.75,0.75,1.0,0.625,0.375,0.375,0.75,1.0,0.0,False,,
8308076287786659,learned,0.5,evaluated,0.5,0.5,1.0,0.75,0.25,0.25,0.5,1.0,0.0,False,,
8308076287786659,learned,0.75,evaluated,0.25,0.25,1.0,0.875,0.125,0.125,0.25,1.0,0.0,False,,
8308076287786659,learned,1,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,False,,
5983109371995643,learned,0,evaluated,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.0,False,,
5983109371995643,learned,0.25,evaluated,0.75,0.75,1.0,0.625,0.375,0.375,0.75,1.0,0.0,False,,
5983109371995643,learned,0.5,evaluated,0.5,0.5,1.0,0.75,0.25,0.25,0.5,1.0,0.0,False,,
5983109371995643,learned,0.75,evaluated,0.25,0.25,1.0,0.8749999999999999,0.125,0.1250000000000001,0.25,1.0,0.0,False,,
5983109371995643,learned,1,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,False,,
8818711133188617,learned,0,evaluated,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.0,False,,
8818711133188617,learned,0.25,evaluated,0.75,0.75,1.0,0.625,0.375,0.375,0.75,1.0,0.0,False,,
8818711133188617,learned,0.5,evaluated,0.5,0.5,1.0,0.7499999999999999,0.25,0.2500000000000001,0.5,1.0,0.0,False,,
8818711133188617,learned,0.75,evaluated,0.25,0.25,1.0,0.875,0.125,0.125,0.25,1.0,0.0,False,,
8818711133188617,learned,1,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,False,,
6337674741499571,learned,0,evaluated,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.0,False,,
6337674741499571,learned,0.25,evaluated,0.75,0.75,1.0,0.625,0.375,0.375,0.75,1.0,0.0,False,,
6337674741499571,learned,0.5,evaluated,0.5,0.5,1.0,0.7500000000000001,0.25,0.2499999999999999,0.5,1.0,0.0,False,,
6337674741499571,learned,0.75,evaluated,0.25,0.25,1.0,0.875,0.125,0.125,0.25,1.0,0.0,False,,
6337674741499571,learned,1,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,False,,
6066063220797058,learned,0,evaluated,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.0,False,,
6066063220797058,learned,0.25,evaluated,0.75,0.75,1.0,0.625,0.375,0.375,0.75,1.0,0.0,False,,
6066063220797058,learned,0.5,evaluated,0.5,0.5,1.0,0.75,0.25,0.25,0.5,1.0,0.0,False,,
6066063220797058,learned,0.75,evaluated,0.25,0.25,1.0,0.8749999999999999,0.125,0.1250000000000001,0.25,1.0,0.0,False,,
6066063220797058,learned,1,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,False,,
6255355983036936,learned,0,evaluated,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.0,False,,
6255355983036936,learned,0.25,evaluated,0.75,0.75,1.0,0.625,0.375,0.375,0.75,1.0,0.0,False,,
6255355983036936,learned,0.5,evaluated,0.5,0.5,1.0,0.7500000000000001,0.25,0.2499999999999999,0.5,1.0,0.0,False,,
6255355983036936,learned,0.75,evaluated,0.25,0.25,1.0,0.875,0.125,0.125,0.25,1.0,0.0,False,,
6255355983036936,learned,1,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,False,,
7888841014687482,learned,0,evaluated,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.0,False,,
7888841014687482,learned,0.25,evaluated,0.75,0.75,1.0,0.6249999999999999,0.375,0.3750000000000001,0.75,1.0,0.0,False,,
7888841014687482,learned,0.5,evaluated,0.5,0.5,1.0,0.75,0.25,0.25,0.5,1.0,0.0,False,,
7888841014687482,learned,0.75,evaluated,0.25,0.25,1.0,0.8750000000000001,0.125,0.12499999999999989,0.25,1.0,0.0,False,,
7888841014687482,learned,1,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,True,,
7382966815992815,learned,0,evaluated,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.0,False,,
7382966815992815,learned,0.25,evaluated,0.75,0.75,1.0,0.625,0.375,0.375,0.75,1.0,0.0,False,,
7382966815992815,learned,0.5,evaluated,0.5,0.5,1.0,0.75,0.25,0.25,0.5,1.0,0.0,False,,
7382966815992815,learned,0.75,evaluated,0.25,0.25,1.0,0.875,0.125,0.125,0.25,1.0,0.0,False,,
7382966815992815,learned,1,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,False,,
7382078414008017,learned,0,evaluated,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.0,False,,
7382078414008017,learned,0.25,evaluated,0.75,0.75,1.0,0.625,0.375,0.375,0.75,1.0,0.0,False,,
7382078414008017,learned,0.5,evaluated,0.5,0.5,1.0,0.75,0.25,0.25,0.5,1.0,0.0,False,,
7382078414008017,learned,0.75,evaluated,0.25,0.25,1.0,0.875,0.125,0.125,0.25,1.0,0.0,False,,
7382078414008017,learned,1,evaluated,0.0,0.0,1.0,1.0,-1.1102230246251565e-16,0.0,0.0,,,False,,
7354006236677936,learned,0,evaluated,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.0,False,,
7354006236677936,learned,0.25,evaluated,0.75,0.75,1.0,0.625,0.375,0.375,0.75,1.0,0.0,False,,
7354006236677936,learned,0.5,evaluated,0.5,0.5,1.0,0.75,0.25,0.25,0.5,1.0,0.0,False,,
7354006236677936,learned,0.75,evaluated,0.25,0.25,1.0,0.8750000000000001,0.125,0.12499999999999989,0.25,1.0,0.0,False,,
7354006236677936,learned,1,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,False,,
7244029156487606,learned,0,evaluated,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.0,False,,
7244029156487606,learned,0.25,evaluated,0.75,0.75,1.0,0.625,0.375,0.375,0.75,1.0,0.0,False,,
7244029156487606,learned,0.5,evaluated,0.5,0.5,1.0,0.75,0.25,0.25,0.5,1.0,0.0,False,,
7244029156487606,learned,0.75,evaluated,0.25,0.25,1.0,0.875,0.125,0.125,0.25,1.0,0.0,False,,
7244029156487606,learned,1,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,False,,
4985404432766178,learned,0,evaluated,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.0,False,,
4985404432766178,learned,0.25,evaluated,0.75,0.75,1.0,0.625,0.375,0.375,0.75,1.0,0.0,False,,
4985404432766178,learned,0.5,evaluated,0.5,0.5,1.0,0.75,0.25,0.25,0.5,1.0,0.0,False,,
4985404432766178,learned,0.75,evaluated,0.25,0.25,1.0,0.875,0.125,0.125,0.25,1.0,0.0,False,,
4985404432766178,learned,1,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,False,,
5735180100092924,learned,0,evaluated,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.0,False,,
5735180100092924,learned,0.25,evaluated,0.75,0.75,1.0,0.625,0.375,0.375,0.75,1.0,0.0,False,,
5735180100092924,learned,0.5,evaluated,0.5,0.5,1.0,0.75,0.25,0.25,0.5,1.0,0.0,False,,
5735180100092924,learned,0.75,evaluated,0.25,0.25,1.0,0.8750000000000001,0.125,0.12499999999999989,0.25,1.0,0.0,False,,
5735180100092924,learned,1,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,False,,
7407006109877389,learned,0,evaluated,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.0,False,,
7407006109877389,learned,0.25,evaluated,0.75,0.75,1.0,0.625,0.375,0.375,0.75,1.0,0.0,False,,
7407006109877389,learned,0.5,evaluated,0.5,0.5,1.0,0.75,0.25,0.25,0.5,1.0,0.0,False,,
7407006109877389,learned,0.75,evaluated,0.25,0.25,1.0,0.8749999999999999,0.125,0.1250000000000001,0.25,1.0,0.0,False,,
7407006109877389,learned,1,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,False,,
8021734611264250,learned,0,evaluated,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.0,False,,
8021734611264250,learned,0.25,evaluated,0.75,0.75,1.0,0.625,0.375,0.375,0.75,1.0,0.0,False,,
8021734611264250,learned,0.5,evaluated,0.5,0.5,1.0,0.7499999999999999,0.25,0.2500000000000001,0.5,1.0,0.0,False,,
8021734611264250,learned,0.75,evaluated,0.25,0.25,1.0,0.8749999999999999,0.125,0.1250000000000001,0.25,1.0,0.0,False,,
8021734611264250,learned,1,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,False,,
5361814655212309,learned,0,evaluated,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.0,False,,
5361814655212309,learned,0.25,evaluated,0.75,0.75,1.0,0.6250000000000001,0.375,0.3749999999999999,0.75,1.0,0.0,False,,
5361814655212309,learned,0.5,evaluated,0.5,0.5,1.0,0.75,0.25,0.25,0.5,1.0,0.0,False,,
5361814655212309,learned,0.75,evaluated,0.25,0.25,1.0,0.875,0.125,0.125,0.25,1.0,0.0,False,,
5361814655212309,learned,1,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,False,,
7617641490064639,learned,0,evaluated,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.0,False,,
7617641490064639,learned,0.25,evaluated,0.75,0.75,1.0,0.625,0.375,0.375,0.75,1.0,0.0,False,,
7617641490064639,learned,0.5,evaluated,0.5,0.5,1.0,0.75,0.25,0.25,0.5,1.0,0.0,False,,
7617641490064639,learned,0.75,evaluated,0.25,0.25,1.0,0.875,0.125,0.125,0.25,1.0,0.0,False,,
7617641490064639,learned,1,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,True,,
7175145193796517,learned,0,evaluated,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.0,False,,
7175145193796517,learned,0.25,evaluated,0.75,0.75,1.0,0.625,0.375,0.375,0.75,1.0,0.0,False,,
7175145193796517,learned,0.5,evaluated,0.5,0.5,1.0,0.75,0.25,0.25,0.5,1.0,0.0,False,,
7175145193796517,learned,0.75,evaluated,0.25,0.25,1.0,0.8749999999999999,0.125,0.1250000000000001,0.25,1.0,0.0,False,,
7175145193796517,learned,1,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,False,,
6264317758262797,learned,0,evaluated,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.0,False,,
6264317758262797,learned,0.25,evaluated,0.75,0.75,1.0,0.625,0.375,0.375,0.75,1.0,0.0,False,,
6264317758262797,learned,0.5,evaluated,0.5,0.5,1.0,0.75,0.25,0.25,0.5,1.0,0.0,False,,
6264317758262797,learned,0.75,evaluated,0.25,0.25,1.0,0.8749999999999999,0.125,0.1250000000000001,0.25,1.0,0.0,False,,
6264317758262797,learned,1,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,False,,
6939907912004924,learned,0,evaluated,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.0,False,,
6939907912004924,learned,0.25,evaluated,0.75,0.75,1.0,0.625,0.375,0.375,0.75,1.0,0.0,False,,
6939907912004924,learned,0.5,evaluated,0.5,0.5,1.0,0.75,0.25,0.25,0.5,1.0,0.0,False,,
6939907912004924,learned,0.75,evaluated,0.25,0.25,1.0,0.875,0.125,0.125,0.25,1.0,0.0,False,,
6939907912004924,learned,1,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,True,,
7407742029557936,learned,0,evaluated,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.0,False,,
7407742029557936,learned,0.25,evaluated,0.75,0.75,1.0,0.625,0.375,0.375,0.75,1.0,0.0,False,,
7407742029557936,learned,0.5,evaluated,0.5,0.5,1.0,0.75,0.25,0.25,0.5,1.0,0.0,False,,
7407742029557936,learned,0.75,evaluated,0.25,0.25,1.0,0.875,0.125,0.125,0.25,1.0,0.0,False,,
7407742029557936,learned,1,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,False,,
7794940871390271,learned,0,evaluated,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.0,False,,
7794940871390271,learned,0.25,evaluated,0.75,0.75,1.0,0.625,0.375,0.375,0.75,1.0,0.0,False,,
7794940871390271,learned,0.5,evaluated,0.5,0.5,1.0,0.75,0.25,0.25,0.5,1.0,0.0,False,,
7794940871390271,learned,0.75,evaluated,0.25,0.25,1.0,0.8749999999999999,0.125,0.1250000000000001,0.25,1.0,0.0,False,,
7794940871390271,learned,1,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,False,,
7376622239363436,learned,0,evaluated,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.0,False,,
7376622239363436,learned,0.25,evaluated,0.75,0.75,1.0,0.625,0.375,0.375,0.75,1.0,0.0,False,,
7376622239363436,learned,0.5,evaluated,0.5,0.5,1.0,0.75,0.25,0.25,0.5,1.0,0.0,False,,
7376622239363436,learned,0.75,evaluated,0.25,0.25,1.0,0.875,0.125,0.125,0.25,1.0,0.0,False,,
7376622239363436,learned,1,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,False,,
7226513534464641,learned,0,evaluated,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.0,False,,
7226513534464641,learned,0.25,evaluated,0.75,0.75,1.0,0.625,0.375,0.375,0.75,1.0,0.0,False,,
7226513534464641,learned,0.5,evaluated,0.5,0.5,1.0,0.75,0.25,0.25,0.5,1.0,0.0,False,,
7226513534464641,learned,0.75,evaluated,0.25,0.25,1.0,0.875,0.125,0.125,0.25,1.0,0.0,False,,
7226513534464641,learned,1,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,False,,
6779306258772195,learned,0,evaluated,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.0,False,,
6779306258772195,learned,0.25,evaluated,0.75,0.75,1.0,0.625,0.375,0.375,0.75,1.0,0.0,False,,
6779306258772195,learned,0.5,evaluated,0.5,0.5,1.0,0.75,0.25,0.25,0.5,1.0,0.0,False,,
6779306258772195,learned,0.75,evaluated,0.25,0.25,1.0,0.875,0.125,0.125,0.25,1.0,0.0,False,,
6779306258772195,learned,1,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,False,,
6183346651464625,learned,0,evaluated,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.0,False,,
6183346651464625,learned,0.25,evaluated,0.75,0.75,1.0,0.6250000000000001,0.375,0.3749999999999999,0.75,1.0,0.0,False,,
6183346651464625,learned,0.5,evaluated,0.5,0.5,1.0,0.7500000000000001,0.25,0.2499999999999999,0.5,1.0,0.0,False,,
6183346651464625,learned,0.75,evaluated,0.25,0.25,1.0,0.8749999999999999,0.125,0.1250000000000001,0.25,1.0,0.0,False,,
6183346651464625,learned,1,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,False,,
4630964276898920,learned,0,evaluated,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.0,False,,
4630964276898920,learned,0.25,evaluated,0.75,0.75,1.0,0.625,0.375,0.375,0.75,1.0,0.0,False,,
4630964276898920,learned,0.5,evaluated,0.5,0.5,1.0,0.75,0.25,0.25,0.5,1.0,0.0,False,,
4630964276898920,learned,0.75,evaluated,0.25,0.25,1.0,0.8749999999999999,0.125,0.1250000000000001,0.25,1.0,0.0,False,,
4630964276898920,learned,1,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,False,,
8344748512168138,learned,0,evaluated,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.0,False,,
8344748512168138,learned,0.25,evaluated,0.75,0.75,1.0,0.625,0.375,0.375,0.75,1.0,0.0,False,,
8344748512168138,learned,0.5,evaluated,0.5,0.5,1.0,0.75,0.25,0.25,0.5,1.0,0.0,False,,
8344748512168138,learned,0.75,evaluated,0.25,0.25,1.0,0.875,0.125,0.125,0.25,1.0,0.0,False,,
8344748512168138,learned,1,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,True,,
6319269045107186,learned,0,evaluated,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.0,False,,
6319269045107186,learned,0.25,evaluated,0.75,0.75,1.0,0.6250000000000001,0.375,0.3749999999999999,0.75,1.0,0.0,False,,
6319269045107186,learned,0.5,evaluated,0.5,0.5,1.0,0.75,0.25,0.25,0.5,1.0,0.0,False,,
6319269045107186,learned,0.75,evaluated,0.25,0.25,1.0,0.8749999999999999,0.125,0.1250000000000001,0.25,1.0,0.0,False,,
6319269045107186,learned,1,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,False,,
5786739248216246,learned,0,evaluated,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.0,False,,
5786739248216246,learned,0.25,evaluated,0.75,0.75,1.0,0.625,0.375,0.375,0.75,1.0,0.0,False,,
5786739248216246,learned,0.5,evaluated,0.5,0.5,1.0,0.75,0.25,0.25,0.5,1.0,0.0,False,,
5786739248216246,learned,0.75,evaluated,0.25,0.25,1.0,0.875,0.125,0.125,0.25,1.0,0.0,False,,
5786739248216246,learned,1,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,False,,
6449062486227475,learned,0,evaluated,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.0,False,,
6449062486227475,learned,0.25,evaluated,0.75,0.75,1.0,0.625,0.375,0.375,0.75,1.0,0.0,False,,
6449062486227475,learned,0.5,evaluated,0.5,0.5,1.0,0.75,0.25,0.25,0.5,1.0,0.0,False,,
6449062486227475,learned,0.75,evaluated,0.25,0.25,1.0,0.8750000000000001,0.125,0.12499999999999989,0.25,1.0,0.0,False,,
6449062486227475,learned,1,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,False,,
8085229848962583,learned,0,evaluated,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.0,False,,
8085229848962583,learned,0.25,evaluated,0.75,0.75,1.0,0.6249999999999999,0.375,0.3750000000000001,0.75,1.0,0.0,False,,
8085229848962583,learned,0.5,evaluated,0.5,0.5,1.0,0.75,0.25,0.25,0.5,1.0,0.0,False,,
8085229848962583,learned,0.75,evaluated,0.25,0.25,1.0,0.875,0.125,0.125,0.25,1.0,0.0,False,,
8085229848962583,learned,1,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,False,,
8450577100678963,learned,0,evaluated,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.0,False,,
8450577100678963,learned,0.25,evaluated,0.75,0.75,1.0,0.625,0.375,0.375,0.75,1.0,0.0,False,,
8450577100678963,learned,0.5,evaluated,0.5,0.5,1.0,0.75,0.25,0.25,0.5,1.0,0.0,False,,
8450577100678963,learned,0.75,evaluated,0.25,0.25,1.0,0.875,0.125,0.125,0.25,1.0,0.0,False,,
8450577100678963,learned,1,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,False,,
6584036317469427,learned,0,evaluated,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.0,False,,
6584036317469427,learned,0.25,evaluated,0.75,0.75,1.0,0.625,0.375,0.375,0.75,1.0,0.0,False,,
